,stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
112,135,4741,2,1,0,4,3,3,4,3,4,4,3,3,4,4,4,4,3,3,4,3,2,2,4,2,2,2,3,2,3,3,2,3,3,3,2,2,2,1,500,1,0,0,0,0,0,0,0,0,0,217.3333333,0
113,136,4740,1,1,0,5,5,4,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,3,4,3,3,3,3,3,4,4,4,3,4,3,3,4,2,1,2000,0,1,0,0,0,0,0,0,0,0,164,1.162790698
114,137,4746,2,1,0,5,4,4,5,5,4,5,4,4,4,5,4,4,5,5,5,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,5,4,5,2,900,0,0,0,0,1,0,0,0,0,0,233.3333333,3.076923077
115,138,4740,1,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,4,3,3,4,4,4,4,3,3,4,4,4,4,2,3,3,3,3,500,0,0,0,0,0,0,0,1,0,0,209.6666667,1.162790698
116,139,5271,1,3,0,4,3,4,4,4,4,3,1,3,1,4,1,1,1,1,3,4,4,3,4,3,3,3,3,4,3,4,4,4,4,3,3,2,2,3,300,1,0,0,0,0,0,0,0,0,0,176.3333333,0.81300813
117,140,4745,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,3,5,5,4,4,4,3,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,1400,0,0,0,0,0,0,0,1,0,0,280,0.906344411
118,141,4741,1,1,0,5,4,4,5,4,5,4,3,4,4,4,4,4,3,4,4,3,2,3,2,2,3,3,3,4,3,3,4,3,3,3,4,4,3,4,650,0,0,0,0,0,0,0,1,0,0,219.6666667,0
119,143,4740,1,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,3,500,0,0,0,0,0,0,0,1,0,0,186,1.162790698
120,144,4746,1,1,0,4,3,3,4,4,3,2,4,4,5,5,4,4,2,3,4,3,2,3,3,2,3,3,3,4,3,4,4,3,4,2,4,4,2,2,159,1,0,0,0,0,0,0,0,0,0,172,3.076923077
121,145,4741,1,1,0,5,4,4,4,4,3,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,4,4,4,5,4,4,900,1,0,0,0,0,0,0,0,0,0,195,0
122,146,4746,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,5,5,5,2,900,0,0,0,0,0,0,0,1,0,0,230.3333333,3.076923077
123,147,4741,2,1,0,4,4,4,4,4,4,4,3,4,3,4,4,4,2,4,4,3,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,400,0,1,0,0,0,0,0,0,0,0,239.3333333,0
124,148,4741,1,1,0,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,3,5,4,4,5,5,4,5,5,5,5,4,4,5,4,4,3,3,3,250,0,0,0,0,0,0,0,1,0,0,234.3333333,0
125,149,4740,2,1,0,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,2,2,1,400,0,0,0,0,0,0,0,1,0,0,254,1.162790698
126,150,4746,2,1,0,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,3,4,3,3,2,3,4,4,4,4,3,4,4,3,3,2,2,2,2,400,0,0,0,0,0,0,0,1,0,0,243.6666667,3.076923077
127,151,4740,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,850,0,0,1,0,0,0,0,0,0,0,179.6666667,1.162790698
128,152,4735,2,1,0,5,5,4,5,5,4,4,4,4,4,5,3,4,4,3,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,3,2,2,2,3,250,0,0,1,0,0,0,0,0,0,0,204.3333333,3.645833333
129,153,4735,2,1,0,5,4,4,5,5,4,4,4,4,5,4,5,4,4,5,5,3,2,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,3,400,0,0,1,0,0,0,0,0,0,0,207.3333333,3.645833333
130,154,4733,2,1,0,5,4,5,5,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,2,650,1,0,0,0,0,0,0,0,0,0,246.6666667,3.358208955
131,155,4737,1,1,0,5,5,5,5,4,3,3,3,3,4,3,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,216.6666667,1.714285714
132,156,4733,2,1,0,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,2,400,1,0,0,0,0,0,0,0,0,0,240.3333333,3.358208955
133,158,4737,2,1,0,4,3,4,4,3,2,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,4,5,4,3,4,4,3,3,3,4,4,3,3,300,1,0,0,0,0,0,0,0,0,0,234.3333333,1.714285714
134,159,4744,2,1,0,5,4,4,5,4,5,5,5,5,5,5,4,3,5,4,4,3,3,3,3,3,2,3,3,3,3,4,3,4,4,3,3,2,2,2,120,1,0,0,0,0,0,0,0,0,0,180,12.03007519
135,160,4735,2,1,0,3,4,3,2,3,3,3,3,2,1,2,3,2,3,3,3,4,2,4,5,3,4,4,5,4,4,4,4,3,5,4,4,4,3,3,300,1,0,0,0,0,0,0,0,0,0,200,3.645833333
136,161,4737,1,1,0,5,3,3,5,4,4,4,1,4,1,3,4,4,5,5,5,4,4,3,4,4,4,4,4,3,3,4,3,3,4,4,3,4,3,4,480,0,0,0,0,0,0,1,0,0,0,204.3333333,1.714285714
137,162,4738,1,1,0,4,4,4,5,5,5,5,5,5,2,3,5,5,4,4,4,4,4,5,4,3,5,5,5,5,5,5,4,4,4,5,5,3,3,3,450,0,0,0,0,0,0,0,1,0,0,228.6666667,7.960199005
138,163,4737,2,1,0,4,3,4,5,4,4,4,4,3,4,4,4,3,3,5,4,3,3,3,3,3,5,3,4,4,4,4,4,4,4,5,3,3,3,1,300,1,0,0,0,0,0,0,0,0,0,195.3333333,1.714285714
139,164,4735,2,1,0,4,4,3,4,4,3,3,3,4,3,3,3,3,2,2,3,3,4,4,3,3,4,4,3,4,4,4,4,3,4,3,2,2,2,1,350,1,0,0,0,0,0,0,0,0,0,177,3.645833333
140,165,4733,2,1,0,5,5,4,5,5,4,4,4,4,4,4,5,5,5,5,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,3,3,2,500,1,0,0,0,0,0,0,0,0,0,287,3.358208955
141,167,4737,2,1,0,3,3,3,3,3,4,3,1,4,1,1,4,4,4,3,4,3,3,4,4,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,180,0,0,0,0,0,0,0,1,0,0,231,1.714285714
142,169,4735,2,1,0,4,5,2,5,3,4,4,5,5,3,4,4,2,2,3,3,3,2,3,2,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,250,0,0,1,0,0,0,0,1,0,0,214.3333333,3.645833333
143,170,4737,2,1,0,5,3,4,5,3,2,2,3,2,1,4,5,4,3,3,5,3,2,3,3,3,3,4,3,4,4,3,2,3,3,3,4,3,2,2,450,0,1,0,0,0,0,0,0,0,0,196,1.714285714
144,171,4735,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,2,5,5,3,3,4,4,3,3,4,4,3,3,4,3,4,4,5,5,5,5,1,500,1,0,0,0,0,0,0,0,0,0,234,3.645833333
145,172,4737,1,1,0,5,5,5,5,4,3,3,4,4,5,5,4,4,3,5,4,3,2,3,3,3,4,4,4,3,3,3,3,3,4,5,4,3,3,2,350,1,0,0,0,0,0,0,0,0,0,217,1.714285714
146,173,4733,1,1,0,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,2,1,200,1,0,0,0,0,0,0,0,0,0,191,3.358208955
147,174,4737,1,1,0,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,3,4,3,4,4,4,4,4,4,3,420,0,0,0,0,0,1,0,0,0,0,274.3333333,1.714285714
148,175,4735,2,1,0,4,5,4,5,5,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,350,0,1,0,0,0,0,0,0,0,0,171.3333333,3.645833333
149,176,4733,2,1,0,4,4,4,4,5,4,4,3,4,2,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,2,750,0,0,1,0,0,0,0,0,0,0,286.3333333,3.358208955
150,177,4735,2,1,0,2,3,3,5,3,4,4,3,4,1,1,4,5,1,2,4,4,3,5,3,4,5,4,4,4,4,5,5,5,4,3,2,2,2,2,250,0,0,0,1,0,0,0,0,0,0,155.3333333,3.645833333
151,178,4733,2,1,0,5,4,4,5,4,5,5,5,5,5,4,4,4,3,5,4,4,4,3,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,2,500,1,0,0,0,0,0,0,0,0,0,228.6666667,3.358208955
152,181,4735,2,1,0,4,4,5,4,3,3,3,4,4,4,4,4,5,3,4,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,300,0,0,0,0,1,0,0,0,0,0,196.6666667,3.645833333
153,182,4665,2,1,0,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,4,600,1,0,0,0,0,0,0,0,0,0,221.3333333,0.520833333
154,183,4665,2,1,0,5,5,5,5,5,5,5,4,5,5,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,2,1000,0,0,1,0,0,0,0,0,0,0,266.3333333,0.520833333
155,184,4663,1,1,0,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,4,5,5,3,3,2,480,1,0,0,0,0,0,0,0,0,0,221.3333333,1.754385965
156,185,4665,2,1,1,5,4,5,4,4,4,4,3,4,3,4,3,5,4,5,5,5,3,4,4,4,4,4,4,3,2,5,5,4,4,4,5,4,3,4,500,0,0,0,0,0,0,1,0,0,0,284.3333333,0.520833333
157,187,4662,1,1,0,5,5,5,5,3,4,4,4,4,4,4,5,5,1,4,4,3,3,2,3,2,4,3,3,4,2,4,3,4,4,4,4,4,4,3,900,0,0,0,0,1,0,0,0,0,0,205.3333333,3.684210526
158,188,4665,2,1,0,4,3,2,3,3,4,4,1,3,2,4,2,2,2,3,5,3,2,3,3,3,3,4,3,3,3,4,4,4,4,1,5,5,3,1,300,0,1,0,0,0,0,0,0,0,0,203,0.520833333
159,189,4664,2,1,0,4,4,4,5,4,5,5,5,5,5,5,5,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,800,1,0,0,0,0,0,0,0,0,0,231.6666667,2.631578947
160,190,4665,2,1,0,5,5,4,5,4,5,5,3,3,3,3,4,3,3,4,4,2,4,3,1,2,3,3,3,3,2,3,4,3,2,2,2,3,2,3,500,0,0,0,0,0,0,0,0,1,0,249.3333333,0.520833333
161,191,4665,2,1,0,5,5,5,5,5,4,4,5,4,3,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,3,3,300,1,0,0,0,0,0,0,0,0,0,243.6666667,0.520833333
162,192,4665,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,250,1,0,0,0,0,0,0,0,0,0,169,0.520833333
163,193,4666,2,1,0,4,4,4,4,4,5,5,5,5,5,5,3,3,3,4,4,2,2,2,3,2,3,3,3,3,3,4,3,4,3,3,3,3,4,4,400,1,0,0,0,0,0,0,0,0,0,153,3.636363636
164,194,4665,2,1,0,5,5,5,5,4,4,4,3,3,3,4,3,2,3,3,3,4,2,4,3,4,4,4,4,4,3,4,4,4,3,5,4,4,4,4,500,0,0,0,0,1,0,0,0,0,0,186,0.520833333
165,197,4665,2,1,0,5,4,5,5,4,5,5,5,5,5,4,4,4,5,5,5,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,2,2,200,1,0,0,0,0,0,0,0,0,0,254.3333333,0.520833333
166,198,4662,1,1,0,5,5,5,5,4,4,5,4,5,5,5,3,4,5,3,4,4,3,1,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,750,0,0,0,0,0,0,0,1,0,0,286.3333333,3.684210526
167,200,4664,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,500,1,0,0,0,0,0,0,0,0,0,233.6666667,2.631578947
168,201,4727,2,1,0,5,5,5,5,5,5,5,5,5,5,5,4,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,500,1,0,0,0,0,0,0,0,0,0,192,2.884615385
169,202,4665,2,1,0,5,4,4,5,5,4,4,5,5,5,5,5,5,3,3,5,5,5,4,3,3,3,4,4,3,3,5,5,5,4,3,3,3,3,3,330,0,0,1,0,0,0,0,0,0,0,242.6666667,0.520833333
170,203,4664,2,1,0,5,5,5,4,5,4,4,5,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,2,500,0,0,0,0,1,0,0,0,0,0,188.6666667,2.631578947
171,204,4664,1,1,0,5,4,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,310,0,0,0,0,0,0,0,1,0,0,154.6666667,2.631578947
172,205,4662,1,1,0,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,3,3,700,0,0,0,0,0,0,0,1,0,0,289,3.684210526
173,206,4657,1,1,0,4,4,4,4,4,3,3,3,3,3,3,4,4,2,2,3,5,4,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,3,2,500,1,0,0,0,0,0,0,0,0,0,211,2.843601896
174,207,4663,1,1,0,5,5,5,5,5,5,5,5,5,5,5,4,3,5,3,5,3,2,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,2,450,1,0,0,0,0,0,0,0,0,0,196.6666667,1.754385965
175,208,4665,2,1,0,5,4,4,4,4,5,5,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,2,4,3,3,4,3,4,3,3,2,600,1,0,0,0,0,0,0,0,0,0,279.6666667,0.520833333
176,209,4662,1,1,0,5,4,5,5,4,4,4,4,4,5,5,5,4,4,4,4,3,4,3,3,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,600,0,0,1,0,0,0,0,0,0,0,283.3333333,3.684210526
177,210,4657,1,1,0,4,4,4,4,4,5,5,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,4,2,5,5,4,4,4,4,4,4,4,2500,0,0,1,0,0,0,0,0,0,0,249,2.843601896
178,211,4664,1,1,0,4,4,5,4,4,5,5,5,5,5,5,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,300,0,1,0,0,0,0,0,0,0,0,182.3333333,2.631578947
179,212,4663,1,1,0,5,5,5,5,4,3,3,3,4,3,4,3,3,4,5,4,3,3,4,3,4,3,3,3,4,4,4,4,3,4,4,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,249.3333333,1.754385965
180,213,4655,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,4,3,2,3,3,4,4,4,3,4,3,3,4,3,3,3,4,4,4,3,410,1,0,0,0,0,0,0,0,0,0,261.3333333,2.714932127
181,214,4665,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,4,3,3,4,4,4,4,4,4,4,4,4,5,5,5,4,3,520,0,0,0,1,0,0,0,0,0,0,265.3333333,0.520833333
182,216,4657,1,1,0,5,5,5,5,5,4,4,4,4,4,4,4,3,3,5,5,5,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,700,0,0,0,0,1,0,0,0,0,0,229,2.843601896
183,217,4657,1,1,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,200,1,0,0,0,0,0,0,0,0,0,211.3333333,2.843601896
184,219,4664,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,2,900,0,0,0,1,0,0,0,0,0,0,280.6666667,2.631578947
185,221,4665,2,1,0,5,5,4,5,5,5,5,5,5,5,5,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,3,2,2,1,105,1,0,0,0,0,0,0,0,0,0,216.3333333,0.520833333
186,222,4664,1,1,0,5,3,3,5,4,4,4,1,3,4,4,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3,700,0,0,0,0,0,0,0,1,0,0,244.3333333,2.631578947
187,223,4657,1,1,0,5,3,3,5,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,400,0,0,0,1,0,0,0,0,0,0,240,2.843601896
188,225,4661,1,1,0,5,4,4,3,3,4,4,4,4,4,4,4,4,2,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,3,3,300,1,0,0,0,0,0,0,0,0,0,209.6666667,2.5
189,226,4663,1,1,0,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,3,2,2,3,3,2,3,3,2,1,3,2,4,4,4,3,2,500,1,0,0,0,0,0,0,0,0,0,230.3333333,1.754385965
190,227,4658,1,1,0,4,4,4,4,4,4,4,5,4,4,5,4,3,3,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,243.6666667,0.677966102
191,230,4660,2,1,0,4,4,4,4,5,3,4,5,4,4,3,3,4,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,350,1,0,0,0,0,0,0,0,0,0,225.6666667,0.255102041
192,231,4659,1,1,0,5,5,5,5,5,4,4,4,4,4,4,4,4,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,400,1,0,0,0,0,0,0,0,0,0,203,0.73800738
193,232,4659,1,1,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,4,3,2,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,300,0,0,0,0,0,0,1,0,0,0,144,0.73800738
194,233,4659,1,1,0,5,4,4,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,4,5,4,4,4,5,5,3,4,4,5,5,4,5,5,130,1,0,0,0,0,0,0,0,0,0,194.3333333,0.73800738
195,235,4659,1,1,0,4,4,4,5,4,4,4,3,4,3,4,3,4,3,3,3,2,2,4,3,2,3,3,2,2,3,4,4,3,3,4,4,2,3,2,700,1,0,0,0,0,0,0,0,0,0,199.6666667,0.73800738
196,236,4658,1,1,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,4,4,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,600,0,1,0,0,0,0,0,0,0,0,148,0.677966102
197,237,4659,2,1,0,4,4,3,4,5,5,5,5,5,5,5,3,4,1,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,460,0,0,0,0,0,0,1,0,0,0,254.6666667,0.73800738
198,239,4658,1,1,0,3,3,3,3,3,3,3,2,3,2,2,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3,5,5,4,4,4,700,0,0,0,1,0,0,0,0,0,0,219.3333333,0.677966102
199,240,4659,2,1,0,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,2,4,4,4,4,1,300,0,1,0,0,0,0,0,0,0,0,169.3333333,0.73800738
200,242,4658,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,3,2,250,1,0,0,0,0,0,0,0,0,0,178,0.677966102
201,243,4659,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,2,2,3,3,4,3,3,3,4,3,4,4,4,4,4,400,0,0,0,0,0,0,1,0,0,0,209.3333333,0.73800738
202,244,4659,2,1,0,4,4,4,4,4,4,4,4,4,5,5,3,3,3,4,4,3,3,4,2,3,3,4,4,5,5,5,5,3,4,3,2,3,2,2,125,0,1,0,0,0,0,0,0,0,0,213,0.73800738
203,245,4659,1,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,3,3,3,3,3,4,3,3,4,4,4,5,5,5,5,5,400,0,0,0,1,0,0,0,0,0,0,276.3333333,0.73800738
204,248,4691,2,1,0,4,3,3,3,4,4,4,4,4,3,4,2,3,4,2,1,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,5,4,5,4,600,0,0,1,0,0,0,0,0,0,0,249,0.346020761
205,249,4659,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,3,3,2,580,0,0,0,0,0,0,0,1,0,0,182.6666667,0.73800738
206,251,4658,1,1,0,4,4,3,4,4,4,3,2,4,3,4,3,4,3,4,4,4,5,4,4,2,4,4,4,4,3,4,3,3,4,3,3,3,2,2,250,1,0,0,0,0,0,0,0,0,0,252.6666667,0.677966102
207,252,4659,2,1,0,5,5,5,5,5,5,5,3,5,4,5,5,5,2,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,4,700,0,0,0,0,0,0,1,0,0,0,287.6666667,0.73800738
208,253,4659,1,1,0,5,5,5,5,4,4,4,4,4,4,4,4,4,3,5,4,4,3,3,4,3,4,4,4,4,3,4,5,4,4,4,4,4,4,4,500,0,1,0,0,0,1,0,0,0,0,214.3333333,0.73800738
209,254,4659,1,1,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,4,4,2,4,3,4,4,3,4,2,3,4,4,4,4,5,3,4,4,670,0,0,0,0,0,0,0,1,0,0,261,0.73800738
210,257,4659,1,1,0,4,4,4,5,4,3,3,3,4,5,3,4,4,2,3,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,3,2,800,0,0,0,1,0,0,0,0,0,0,244.6666667,0.73800738
211,258,4659,2,1,0,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,2,400,0,0,0,0,1,0,0,0,0,0,172,0.73800738
212,259,4659,1,1,0,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,3,3,4,4,3,3,4,4,3,3,1,600,0,0,0,0,0,0,0,1,0,0,226,0.73800738
213,260,4658,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,1,450,0,0,0,0,0,0,0,1,0,0,289,0.677966102
214,261,4659,1,1,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,2,2,4,3,2,300,1,0,0,0,0,0,0,0,0,0,280.6666667,0.73800738
215,262,4659,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,700,0,0,0,0,0,0,1,0,0,0,219.3333333,0.73800738
216,263,4659,2,1,0,4,4,4,5,5,3,3,3,3,3,4,5,5,2,4,4,4,3,4,3,2,3,3,4,4,3,4,3,3,3,3,4,4,2,2,600,1,0,0,0,0,0,0,0,0,0,250,0.73800738
217,264,4659,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,1,460,0,0,0,0,0,0,0,1,0,0,260,0.73800738
218,269,4658,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,4,430,0,0,0,0,0,0,1,0,0,0,249.3333333,0.677966102
219,271,4750,1,1,0,4,3,3,5,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,1,3,3,4,4,5,5,3,5,4,3,4,3,2,2,210,0,0,0,0,0,1,0,0,0,0,174,1.145038168
220,273,4755,2,1,0,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,3,3,4,4,3,3,4,4,4,4,4,5,4,4,2,2,3,1,2,700,1,0,0,0,0,0,0,0,0,0,244.3333333,0.421940928
221,274,5266,2,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,5,5,4,3,1,500,1,0,0,0,0,0,0,0,0,0,217,1.277955272
222,275,4754,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,3,3,350,1,0,0,0,0,0,0,0,0,0,279,2.678571429
223,276,4104,1,3,0,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,500,1,0,0,0,0,0,0,0,0,0,257.6666667,1.15942029
224,277,5205,2,3,0,4,4,4,5,5,4,4,4,4,4,4,2,3,3,4,4,4,2,3,4,4,3,3,3,3,3,2,2,3,3,4,4,2,2,2,409,1,0,0,0,0,0,0,0,0,0,199,0.398406375
225,278,4754,2,1,0,5,5,5,5,5,4,4,4,5,3,5,4,5,5,5,5,3,3,3,3,2,3,3,4,4,3,3,2,4,4,4,4,4,3,2,300,1,0,0,0,0,0,0,0,0,0,282.6666667,2.678571429
226,280,4754,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,3,3,4,4,3,3,4,5,5,5,4,5,400,1,0,0,0,0,0,0,0,0,0,244,2.678571429
227,281,4755,2,1,0,4,4,4,4,5,4,4,4,4,4,4,4,3,3,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,200,1,0,0,0,0,0,0,0,0,0,253.3333333,0.421940928
